1,0.001581,0.085028
2,0.011581,0.088671
3,0.021581,0.091228
4,0.031581,0.093194
5,0.041581,0.094834
6,0.051581,0.096220
7,0.061581,0.097378
8,0.071581,0.098345
9,0.081581,0.099157
10,0.091581,0.099848
11,0.101581,0.100439
12,0.111581,0.100949
13,0.121581,0.101396
14,0.131581,0.101794
15,0.141581,0.102154
16,0.151581,0.102489
17,0.161581,0.104140
18,0.171581,0.106448
19,0.181581,0.107419
20,0.191581,0.110391
21,0.201581,0.117368
22,0.211581,0.122352
23,0.221581,0.140011
24,0.231581,0.153680
25,0.241581,0.174026
26,0.251581,0.189050
27,0.261581,0.218084
28,0.271581,0.240462
29,0.281581,0.270184
30,0.291581,0.291915
31,0.301581,0.312987
32,0.311581,0.329401
33,0.321581,0.339822
34,0.331581,0.350249
35,0.341581,0.364015
36,0.351581,0.371786
37,0.361581,0.383561
38,0.371581,0.389338
39,0.381581,0.395785
40,0.391581,0.397568
41,0.401581,0.402684
42,0.411581,0.404468
43,0.421581,0.404919
44,0.431581,0.405370
45,0.441581,0.405820
46,0.451581,0.407602
47,0.461581,0.408049
48,0.471581,0.409161
49,0.481581,0.409604
50,0.491581,0.410044
51,0.501581,0.410482
52,0.511581,0.410917
53,0.521581,0.411349
54,0.531581,0.411778
55,0.541581,0.412204
56,0.551581,0.412626
57,0.561581,0.413044
58,0.571581,0.413459
59,0.581581,0.413870
60,0.591581,0.414277
61,0.601581,0.414681
62,0.611581,0.415080
63,0.621581,0.415476
64,0.631581,0.415868
65,0.641581,0.416256
66,0.651581,0.416640
67,0.661581,0.417020
68,0.671581,0.417396
69,0.681581,0.417768
70,0.691581,0.418136
71,0.701581,0.418501
72,0.711581,0.418861
73,0.721581,0.419218
74,0.731581,0.419571
75,0.741581,0.419921
76,0.751581,0.420266
77,0.761581,0.420608
78,0.771581,0.420946
79,0.781581,0.421281
80,0.791581,0.421612
81,0.801581,0.421940
82,0.811581,0.422264
83,0.821581,0.422585
84,0.831581,0.422903
85,0.841581,0.423217
86,0.851581,0.423528
87,0.861581,0.423836
88,0.871581,0.424140
89,0.881581,0.424441
90,0.891581,0.424740
91,0.901581,0.425035
92,0.911581,0.425327
93,0.921581,0.425617
94,0.931581,0.425903
95,0.941581,0.426187
96,0.951581,0.426468
97,0.961581,0.426746
98,0.971581,0.427021
99,0.981581,0.427293
100,0.991581,0.427563
101,1.001581,0.427831
102,1.011581,0.428096
103,1.021581,0.428358
104,1.031581,0.428618
105,1.041581,0.428875
106,1.051581,0.429130
107,1.061581,0.429383
108,1.071581,0.429634
109,1.081581,0.429882
110,1.091581,0.430128
111,1.101581,0.430371
112,1.111581,0.430613
113,1.121581,0.430852
114,1.131581,0.431090
115,1.141581,0.431325
116,1.151581,0.431558
117,1.161581,0.431790
118,1.171581,0.432019
119,1.181581,0.432247
120,1.191581,0.432472
121,1.201581,0.432696
122,1.211581,0.432918
123,1.221581,0.433138
124,1.231581,0.433356
125,1.241581,0.433573
126,1.251581,0.433788
127,1.261581,0.434001
128,1.271581,0.434213
129,1.281581,0.434423
130,1.291581,0.434631
131,1.301581,0.434838
132,1.311581,0.435043
133,1.321581,0.435247
134,1.331581,0.435449
135,1.341581,0.435650
136,1.351581,0.435849
137,1.361581,0.436047
138,1.371581,0.436244
139,1.381581,0.436439
140,1.391581,0.436633
141,1.401581,0.436826
142,1.411581,0.437017
143,1.421581,0.437207
144,1.431581,0.437396
145,1.441581,0.437583
146,1.451581,0.437769
147,1.461581,0.437954
148,1.471581,0.438138
149,1.481581,0.438321
150,1.491581,0.438503
151,1.501581,0.438683
152,1.511581,0.438862
153,1.521581,0.439041
154,1.531581,0.439218
155,1.541581,0.439394
156,1.551581,0.439569
157,1.561581,0.439743
158,1.571581,0.439916
159,1.581581,0.440089
160,1.591581,0.440260
161,1.601581,0.440430
162,1.611581,0.440599
163,1.621581,0.440767
164,1.631581,0.440935
165,1.641581,0.441101
166,1.651581,0.441267
167,1.661581,0.441432
168,1.671581,0.441596
169,1.681581,0.441759
170,1.691581,0.441921
171,1.701581,0.442083
172,1.711581,0.442243
173,1.721581,0.442403
174,1.731581,0.442562
175,1.741581,0.442721
176,1.751581,0.442878
177,1.761581,0.443035
178,1.771581,0.443191
179,1.781581,0.443347
180,1.791581,0.443501
181,1.801581,0.443655
182,1.811581,0.443809
183,1.821581,0.443961
184,1.831581,0.444113
185,1.841581,0.444265
186,1.851581,0.444415
187,1.861581,0.444566
188,1.871581,0.444715
189,1.881581,0.444864
190,1.891581,0.445012
191,1.901581,0.445160
192,1.911581,0.445307
193,1.921581,0.445453
194,1.931581,0.445599
195,1.941581,0.445745
196,1.951581,0.445890
197,1.961581,0.446034
198,1.971581,0.446178
199,1.981581,0.446321
200,1.991581,0.446464
201,2.001581,0.446606
202,2.011581,0.446748
203,2.021581,0.446889
204,2.031581,0.447030
205,2.041581,0.447170
206,2.051581,0.447310
207,2.061581,0.447449
208,2.071581,0.447588
209,2.081581,0.447727
210,2.091581,0.447865
211,2.101581,0.448003
212,2.111581,0.448140
213,2.121581,0.448277
214,2.131581,0.448413
215,2.141581,0.448549
216,2.151581,0.448685
217,2.161581,0.448820
218,2.171581,0.448955
219,2.181581,0.449089
220,2.191581,0.449223
221,2.201581,0.449357
222,2.211581,0.449490
223,2.221581,0.449623
224,2.231581,0.449756
225,2.241581,0.449888
226,2.251581,0.450020
227,2.261581,0.450152
228,2.271581,0.450283
229,2.281581,0.450414
230,2.291581,0.450545
231,2.301581,0.450675
232,2.311581,0.450805
233,2.321581,0.450935
234,2.331581,0.451064
235,2.341581,0.451194
236,2.351581,0.451323
237,2.361581,0.451451
238,2.371581,0.451579
239,2.381581,0.451708
240,2.391581,0.451835
241,2.401581,0.451963
242,2.411581,0.452090
243,2.421581,0.452217
244,2.431581,0.452344
245,2.441581,0.452471
246,2.451581,0.452597
247,2.461581,0.452723
248,2.471581,0.452849
249,2.481581,0.452974
250,2.491581,0.453100
251,2.501581,0.453225
252,2.511581,0.453350
253,2.521581,0.453474
254,2.531581,0.453599
255,2.541581,0.453723
256,2.551581,0.453847
257,2.561581,0.453971
258,2.571581,0.454095
259,2.581581,0.454218
260,2.591581,0.454342
261,2.601581,0.454465
262,2.611581,0.454588
263,2.621581,0.454711
264,2.631581,0.454833
265,2.641581,0.454956
266,2.651581,0.455078
267,2.661581,0.455200
268,2.671581,0.455322
269,2.681581,0.455444
270,2.691581,0.455565
271,2.701581,0.455687
272,2.711581,0.455808
273,2.721581,0.455929
274,2.731581,0.456050
275,2.741581,0.456171
276,2.751581,0.456292
277,2.761581,0.456412
278,2.771581,0.456533
279,2.781581,0.456653
280,2.791581,0.456773
281,2.801581,0.456893
282,2.811581,0.457013
283,2.821581,0.457133
284,2.831581,0.457253
285,2.841581,0.457372
286,2.851581,0.457492
287,2.861581,0.457611
288,2.871581,0.457730
289,2.881581,0.457850
290,2.891581,0.457969
291,2.901581,0.458087
292,2.911581,0.458206
293,2.921581,0.458325
294,2.931581,0.458444
295,2.941581,0.458562
296,2.951581,0.458680
297,2.961581,0.458799
298,2.971581,0.458917
299,2.981581,0.459035
300,2.991581,0.459153
301,3.001581,0.459271
302,3.011581,0.459389
303,3.021581,0.459507
304,3.031581,0.459624
305,3.041581,0.459742
306,3.051581,0.459860
307,3.061581,0.459977
308,3.071581,0.460094
309,3.081581,0.460212
310,3.091581,0.460329
311,3.101581,0.460446
312,3.111581,0.460563
313,3.121581,0.460680
314,3.131581,0.460797
315,3.141581,0.460914
316,3.151581,0.461031
317,3.161581,0.461148
318,3.171581,0.461265
319,3.181581,0.461381
320,3.191581,0.461498
321,3.201581,0.461615
322,3.211581,0.461731
323,3.221581,0.461848
324,3.231581,0.461964
325,3.241581,0.462080
326,3.251581,0.462197
327,3.261581,0.462313
328,3.271581,0.462429
329,3.281581,0.462545
330,3.291581,0.462662
331,3.301581,0.462778
332,3.311581,0.462894
333,3.321581,0.463010
334,3.331581,0.463126
335,3.341581,0.463242
336,3.351581,0.463357
337,3.361581,0.463473
338,3.371581,0.463589
339,3.381581,0.463705
340,3.391581,0.463821
341,3.401581,0.463936
342,3.411581,0.464052
343,3.421581,0.464168
344,3.431581,0.464283
345,3.441581,0.464399
346,3.451581,0.464514
347,3.461581,0.464630
348,3.471581,0.464745
349,3.481581,0.464861
350,3.491581,0.464976
351,3.501581,0.465092
352,3.511581,0.465207
353,3.521581,0.465323
354,3.531581,0.465438
355,3.541581,0.465553
356,3.551581,0.465669
357,3.561581,0.465784
358,3.571581,0.465899
359,3.581581,0.466014
360,3.591581,0.466130
361,3.601581,0.466245
362,3.611581,0.466360
363,3.621581,0.466475
364,3.631581,0.466590
365,3.641581,0.466706
366,3.651581,0.466821
367,3.661581,0.466936
368,3.671581,0.467051
369,3.681581,0.467166
370,3.691581,0.467281
371,3.701581,0.467396
372,3.711581,0.467511
373,3.721581,0.467626
374,3.731581,0.467741
375,3.741581,0.467856
376,3.751581,0.467972
377,3.761581,0.468087
378,3.771581,0.468202
379,3.781581,0.468317
380,3.791581,0.468432
381,3.801581,0.468546
382,3.811581,0.468661
383,3.821581,0.468776
384,3.831581,0.468891
385,3.841581,0.469006
386,3.851581,0.469121
387,3.861581,0.469236
388,3.871581,0.469351
389,3.881581,0.469466
390,3.891581,0.469581
391,3.901581,0.469696
392,3.911581,0.469811
393,3.921581,0.469926
394,3.931581,0.470041
395,3.941581,0.470156
396,3.951581,0.470271
397,3.961581,0.470385
398,3.971581,0.470500
399,3.981581,0.470615
400,3.991581,0.470730
401,4.001581,0.470845
402,4.011581,0.470960
403,4.021581,0.471075
404,4.031581,0.471190
405,4.041581,0.471305
406,4.051581,0.471419
407,4.061581,0.471534
408,4.071581,0.471649
409,4.081581,0.471764
410,4.091581,0.471879
411,4.101581,0.471994
412,4.111581,0.472109
413,4.121581,0.472224
414,4.131581,0.472339
415,4.141581,0.472453
416,4.151581,0.472568
417,4.161581,0.472683
418,4.171581,0.472798
419,4.181581,0.472913
420,4.191581,0.473028
421,4.201581,0.473143
422,4.211581,0.473258
423,4.221581,0.473373
424,4.231581,0.473488
425,4.241581,0.473602
426,4.251581,0.473717
427,4.261581,0.473832
428,4.271581,0.473947
429,4.281581,0.474062
430,4.291581,0.474177
431,4.301581,0.474292
432,4.311581,0.474407
433,4.321581,0.474522
434,4.331581,0.474637
435,4.341581,0.474752
436,4.351581,0.474867
437,4.361581,0.474982
438,4.371581,0.475096
439,4.381581,0.475211
440,4.391581,0.475326
441,4.401581,0.475441
442,4.411581,0.475556
443,4.421581,0.475671
444,4.431581,0.475786
445,4.441581,0.475901
446,4.451581,0.476016
447,4.461581,0.476131
448,4.471581,0.476246
449,4.481581,0.476361
450,4.491581,0.476476
451,4.501581,0.476591
452,4.511581,0.476706
453,4.521581,0.476821
454,4.531581,0.476936
455,4.541581,0.477051
456,4.551581,0.477166
457,4.561581,0.477281
458,4.571581,0.477396
459,4.581581,0.477511
460,4.591581,0.477626
461,4.601581,0.477741
462,4.611581,0.477856
463,4.621581,0.477971
